Student Name,Score
student11658,10
student11659,18
student11660,34
student11661,35
student11662,6
student11663,10
student11664,15
student11665,17
student11666,40
student11667,50
student11668,2
student11669,24
student11670,4
student11671,34
student11672,24
student11673,12
student11674,9
student11675,27
student11676,21
student11677,20
student11678,8
student11679,36
student11680,48
student11681,27
student11682,15
student11683,29
student11684,33
student11685,26
student11686,41
student11687,7
student11688,15
student11689,3
student11690,9
student11691,7
student11692,2
student11693,39
student11694,14
student11695,11
student11696,0
student11697,37
student11698,34
student11699,12
student11700,2
student11701,5
student11702,42
student11703,11
student11704,43
student11705,23
student11706,40
student11707,5
student11708,41
student11709,37
student11710,39
student11711,11
student11712,30
student11713,9
student11714,38
student11715,45
student11716,16
student11717,25
student11718,32
student11719,33
student11720,6
student11721,2
student11722,36
student11723,20
student11724,16
student11725,47
student11726,23
student11727,9
student11728,25
student11729,29
student11730,2
student11731,46
student11732,40
student11733,31
student11734,18
student11735,7
student11736,21
student11737,14
student11738,18
student11739,46
student11740,20
student11741,42
student11742,41
student11743,19
student11744,20
student11745,9
student11746,4
student11747,34
student11748,23
student11749,42
student11750,18
student11751,17
student11752,4
student11753,3
student11754,2
student11755,16
student11756,17
student11757,6
student11758,49
student11759,18
student11760,12
student11761,46
student11762,21
student11763,35
student11764,43
student11765,29
student11766,40
student11767,33
student11768,4
student11769,19
student11770,16
student11771,35
student11772,46
student11773,15
student11774,24
student11775,50
student11776,30
student11777,3
student11778,24
student11779,17
student11780,13
student11781,23
student11782,43
student11783,3
student11784,13
student11785,13
student11786,36
student11787,3
student11788,36
student11789,45
student11790,44
student11791,47
student11792,39
student11793,6
student11794,21
student11795,6
student11796,4
student11797,24
student11798,31
student11799,15
student11800,15
student11801,22
student11802,15
student11803,27
student11804,27
student11805,5
student11806,1
student11807,31
student11808,43
student11809,19
student11810,37
student11811,47
student11812,47
student11813,8
student11814,0
student11815,34
student11816,25
student11817,10
student11818,14
student11819,45
student11820,6
student11821,26
student11822,50
student11823,6
student11824,37
student11825,42
student11826,10
student11827,24
student11828,19
student11829,20
student11830,6
student11831,39
student11832,15
student11833,46
student11834,41
student11835,36
student11836,39
student11837,25
student11838,48
student11839,24
student11840,21
student11841,24
student11842,30
student11843,42
student11844,19
student11845,46
student11846,48
student11847,48
student11848,45
student11849,37
student11850,43
student11851,21
student11852,46
student11853,33
student11854,3
student11855,14
student11856,45
student11857,37
student11858,15
student11859,4
student11860,41
student11861,44
student11862,18
student11863,16
student11864,43
student11865,6
student11866,14
student11867,24
student11868,10
student11869,32
student11870,49
student11871,21
student11872,47
student11873,31
student11874,5
student11875,44
student11876,24
student11877,42
student11878,27
student11879,30
student11880,2
student11881,48
student11882,18
student11883,49
student11884,26
student11885,4
student11886,22
student11887,33
student11888,11
student11889,26
student11890,25
student11891,4
student11892,46
student11893,35
student11894,49
student11895,26
student11896,10
student11897,32
student11898,20
student11899,50
student11900,28
student11901,45
student11902,0
student11903,29
student11904,31
student11905,0
student11906,44
student11907,28
student11908,32
student11909,4
student11910,41
student11911,40
student11912,26
student11913,47
student11914,3
student11915,2
student11916,2
student11917,3
student11918,7
student11919,0
student11920,32
student11921,38
student11922,13
student11923,18
student11924,5
student11925,4
student11926,8
student11927,43
student11928,20
student11929,14
student11930,39
student11931,50
student11932,30
student11933,47
student11934,40
student11935,18
student11936,0
student11937,1
student11938,5
student11939,19
student11940,47
student11941,50
student11942,19
student11943,7
student11944,15
student11945,0
student11946,43
student11947,24
student11948,6
student11949,50
student11950,27
student11951,43
student11952,25
student11953,25
student11954,49
student11955,31
student11956,19
student11957,50
student11958,1
student11959,11
student11960,26
student11961,45
student11962,3
student11963,17
student11964,33
student11965,11
student11966,37
student11967,32
student11968,29
student11969,50
student11970,28
student11971,20
student11972,19
student11973,23
student11974,6
student11975,5
student11976,41
student11977,18
student11978,1
student11979,21
student11980,49
student11981,17
student11982,22
student11983,39
student11984,42
student11985,40
student11986,2
student11987,45
student11988,0
student11989,40
student11990,17
student11991,33
student11992,3
student11993,12
student11994,1
student11995,2
student11996,50
student11997,13
student11998,10
student11999,11
student12000,10
student12001,3
student12002,23
student12003,3
student12004,0
student12005,5
student12006,5
student12007,29
student12008,24
student12009,5
student12010,44
student12011,0
student12012,44
student12013,24
student12014,26
student12015,6
student12016,45
student12017,38
student12018,8
student12019,40
student12020,6
student12021,18
student12022,30
student12023,5
student12024,27
student12025,12
student12026,38
student12027,28
student12028,18
student12029,50
student12030,25
student12031,32
student12032,29
student12033,0
student12034,50
student12035,38
student12036,25
student12037,15
student12038,4
student12039,2
student12040,9
student12041,1
student12042,11
student12043,10
student12044,50
student12045,27
